Name,Gender,Age,Email,Salary,Job_Title,Department,Join_Date
Jane,,62,user382@example.com,28442.498588865612,,IT,2023-09-17
Jane,,26,user383@example.com,31666.43304386654,Engineer,fin,2013-03-24
,Female,65,user384@example.com,34663.46930681351,,SALES,2019-07-07
,M,36,user385@example.com,81199.18885535783,DataScientist,Finance,2038-11-28
John,F,69,user386@example.com,57400.74950617284,Manager,Sales,2038-12-26
Bob,Male,36,user387@example.com,64481.119616530705,  teacher,Finance,2041-11-17
,Male,60,user388@example.com,52942.51318368093,DataScientist,hr,2045-05-14
null,Male,44,user389@example.com,,Teacher,SALES,2030-05-05
Alice,Female,52,,59469.36924890252,Teacher,Finance,2025-12-14
,Unknown,52,user391@example.com,26650.76043804795,Data Scientist,,2023-02-26
,M,59,user392@example.com,33570.74821855257,DataScientist,IT,2013-12-22
,Other,65,user393@example.com,60994.62768892222,Data Scientist,Finance,2012-04-08
Jane,,68,user394@example.com,29641.1715375983,Manager,,2040-02-05
NaN,Female,22,user395@example.com,47163.7779625719,Teacher,,2022-11-06
Jane,Unknown,41,user396@example.com,47847.314834668825,Engineer,HR,2018-11-04
NaN,Other,41,user397@example.com,42070.06994994257,Teacher,,2034-03-19
,,48,user398@example.com,20733.222877267144,doctor,SALES,2031-06-01
Alice,,35,user399@example.com,40566.06663216961,Engineer  ,IT,2044-04-17
Jane,M,44,,37625.47434601272,  teacher,fin,2029-08-05
NaN,F,47,user401@example.com,52421.59794931548,DataScientist,hr,2027-10-17
Jane,Male,42,user402@example.com,51657.35808049203,Data Scientist,IT,2025-01-19
Chris,,61,user403@example.com,55669.42189905311,Engineer  ,Sales,2048-01-12
Jane,Other,47,user404@example.com,39860.205905384035,Engineer  ,fin,2036-12-28
Alice,Female,19,user405@example.com,57841.669256988374,,,2018-10-07
Alice,Other,62,user406@example.com,26659.899008394754,manager,Finance,2011-01-16
NaN,F,33,user407@example.com,22671.429010214688,,HR,2037-11-22
NaN,Male,18,user408@example.com,14966.409137500581,,fin,2040-11-11
,Other,49,user409@example.com,42510.54140642004,  teacher,Sales,2039-10-02
Alice,F,63,,38700.52663492164,doctor,Sales,2015-05-24
Alice,Female,31,user411@example.com,61839.734177819,Teacher,fin,2034-06-04
John,M,58,user412@example.com,40270.06119426695,,HR,2043-08-16
,Unknown,42,user413@example.com,54100.645219164006,Manager,,2045-01-08
J@ne,,44,user414@example.com,62199.448648746155,Teacher,SALES,2018-08-26
Jane,Female,43,user415@example.com,,doctor,Sales,2029-01-28
Bob,Male,60,user416@example.com,54470.78315160763,Data Scientist,,2042-06-15
,,67,user417@example.com,65028.91323432792,manager,SALES,2015-05-03
,Unknown,20,user418@example.com,31427.55837791649,Teacher,SALES,2039-06-12
J@ne,Female,49,user419@example.com,50372.785073669664,DataScientist,Sales,2044-08-07
John,,55,,39769.48425201028,  teacher,fin,2032-12-05
Bob,Female,51,user421@example.com,32382.651762602924,Engineer  ,SALES,2042-01-05
NaN,Female,38,user422@example.com,26953.223892646565,Data Scientist,Finance,2042-09-07
Alice,,43,user423@example.com,,doctor,IT,2035-03-18
Chris,Female,63,user424@example.com,50900.43508628019,,hr,2037-09-06
,,60,user425@example.com,25837.3331665738,Manager,Sales,2038-08-29
null,Male,67,user426@example.com,41739.094638670445,Manager,,2034-09-24
Alice,Unknown,45,user427@example.com,62197.91610279346,manager,SALES,2021-07-18
Chris,F,49,user428@example.com,56735.164451284036,doctor,Ops,2022-01-30
J@ne,Other,47,user429@example.com,42042.38565592765,Data Scientist,Finance,2038-02-07
NaN,,66,,75345.35620038086,DataScientist,,2041-09-15
Bob,M,35,user431@example.com,78395.54620867492,Engineer  ,,2036-09-21
J@ne,,46,user432@example.com,50391.836473095886,,hr,2047-04-28
Alice,Unknown,37,user433@example.com,12971.856261735375,  teacher,HR,2011-07-17
Alice,Other,47,user434@example.com,63296.722955243895,Engineer,SALES,2020-11-08
Bob,Other,17,user435@example.com,15590.354899496218,Engineer,HR,2024-11-03
null,M,32,user436@example.com,72142.19166080099,,hr,2041-11-24
Chris,Unknown,39,user437@example.com,66253.77351113448,Data Scientist,Finance,2010-01-10
J@ne,,56,user438@example.com,76613.1875620703,,Finance,2012-10-21
NaN,Male,45,user439@example.com,53903.9833755159,doctor,hr,2011-10-30
Alice,M,68,,44579.21349227243,Engineer,Finance,2020-03-29
J@ne,Male,999,user441@example.com,43248.48299464664,manager,SALES,2030-03-24
null,,17,user442@example.com,41806.09743453654,doctor,hr,2029-04-08
J@ne,Other,54,user443@example.com,64716.02980512054,Engineer,Sales,2033-12-18
Bob,Male,60,user444@example.com,60684.07234258817,DataScientist,Ops,2015-10-11
NaN,,38,user445@example.com,51803.384501513196,Engineer  ,,2036-09-07
John,,64,user446@example.com,,Manager,IT,2026-08-09
Bob,F,46,user447@example.com,89438.18946950408,doctor,fin,2032-01-18
J@ne,M,61,user448@example.com,63685.619209443044,Manager,Ops,2046-02-25
John,F,36,user449@example.com,26034.321203398868,Manager,IT,2013-06-16
Alice,,37,,42256.1597609431,Engineer,fin,2034-08-20
John,Other,16,user451@example.com,63976.64146113058,doctor,HR,2036-08-31
null,M,41,user452@example.com,38006.91618150974,Engineer  ,Ops,2010-06-06
Jane,Other,56,user453@example.com,55273.219382388335,DataScientist,,2038-01-31
null,F,16,user454@example.com,64261.94450504222,Teacher,Ops,2032-04-11
Bob,Unknown,40,user455@example.com,-826.4212398458985,manager,Finance,2047-11-10
Jane,,31,user456@example.com,48379.43450316125,Manager,SALES,2024-03-24
Bob,Other,54,user457@example.com,48968.137303476826,Engineer  ,SALES,2024-06-30
,M,47,user458@example.com,43818.91316474316,  teacher,IT,2045-10-22
NaN,,23,user459@example.com,,  teacher,Finance,2011-11-27
,M,57,,59862.79411243812,Teacher,HR,2045-12-03
Alice,Other,68,user461@example.com,52130.764164869135,Teacher,SALES,2036-09-14
Alice,M,62,user462@example.com,44392.589089258516,Teacher,,2044-04-03
,,53,user463@example.com,59489.319496764045,manager,HR,2047-06-09
J@ne,,43,user464@example.com,50735.801139115356,manager,Finance,2034-11-05
Chris,Unknown,56,user465@example.com,46539.493802067824,DataScientist,Finance,2011-02-27
Bob,,69,user466@example.com,30315.809219916213,Manager,IT,2035-07-08
,M,40,user467@example.com,26560.178221008824,Data Scientist,Sales,2039-05-08
,,49,user468@example.com,30031.553109288943,  teacher,SALES,2018-05-13
null,,64,user469@example.com,54174.93591830322,Engineer,Finance,2015-04-19
null,Other,39,,48813.818785904725,Engineer,Finance,2014-03-09
Chris,F,38,user471@example.com,27795.738526888053,Teacher,,2039-07-10
J@ne,M,27,user472@example.com,59688.767386907166,,Ops,2034-12-24
,M,999,user473@example.com,70614.64269768643,  teacher,Ops,2036-06-08
John,M,21,user474@example.com,41022.595749254964,Data Scientist,Finance,2032-02-29
null,M,-1,user475@example.com,23885.27213947439,Data Scientist,HR,2036-04-20
J@ne,Other,50,user476@example.com,39363.10422647131,Engineer,,2044-12-25
NaN,F,59,user477@example.com,62816.90940192041,,HR,2045-01-29
Alice,F,34,user478@example.com,58227.94787802161,Data Scientist,fin,2046-09-09
Alice,Male,15,user479@example.com,36163.50970982782,  teacher,Sales,2045-03-05
J@ne,M,22,,72817.58206647114,Manager,Ops,2026-02-22
Chris,M,60,user481@example.com,70224.20098889599,Engineer  ,Ops,2012-03-04
,Male,30,user482@example.com,39004.90905085039,,,2031-11-09
,F,28,user483@example.com,38850.6499555255,Data Scientist,hr,2044-09-18
Chris,,26,user484@example.com,41107.580939307656,,HR,2029-08-12
J@ne,,65,user485@example.com,42390.00836917181,,SALES,2011-01-30
,Female,37,user486@example.com,64258.070118926655,Manager,,2017-09-17
,,29,user487@example.com,56379.93590714891,  teacher,IT,2024-08-18
Bob,Female,42,user488@example.com,63156.18154025881,Engineer,hr,2047-02-10
Jane,F,48,user489@example.com,60103.4771478005,Manager,,2033-03-20
Alice,Unknown,16,,75717.90602290598,Data Scientist,HR,2021-01-31
J@ne,M,46,user491@example.com,34109.216842862894,Teacher,hr,2026-04-19
,Female,37,user492@example.com,,Manager,,2012-02-05
Jane,Other,36,user493@example.com,17392.681156479535,Teacher,SALES,2013-12-15
NaN,,65,user494@example.com,30245.666388547124,doctor,IT,2019-01-20
null,Other,39,user495@example.com,48877.19921097729,Engineer,Sales,2038-12-05
Bob,Male,999,user496@example.com,56273.09919131804,  teacher,hr,2043-05-10
null,F,36,user497@example.com,48472.76386955646,Engineer  ,Sales,2038-06-13
Jane,F,999,user498@example.com,,,Finance,2024-06-16
Jane,Female,999,user499@example.com,44158.731837604435,Teacher,Ops,2030-09-22
null,M,36,,70541.61464636156,Engineer  ,fin,2022-02-27
,F,63,user501@example.com,44239.51733179789,Engineer  ,Ops,2026-06-28
,Female,66,user502@example.com,76238.62433065292,Teacher,,2023-03-19
John,Female,56,user503@example.com,61910.256103117004,Engineer  ,SALES,2028-04-30
NaN,,20,user504@example.com,56863.06019222346,,IT,2010-08-01
,,29,user505@example.com,,DataScientist,Sales,2018-08-05
NaN,F,68,user506@example.com,64028.5724209944,doctor,,2021-11-07
NaN,Female,57,user507@example.com,42593.44133377251,Teacher,Sales,2026-08-02
Jane,Male,51,user508@example.com,32083.403629914505,,SALES,2018-02-18
NaN,Male,47,user509@example.com,57692.65419619066,Engineer,,2020-05-10
Bob,,22,,29180.809091501906,Teacher,,2017-11-26
null,F,67,user511@example.com,38566.37806805626,,,2023-08-20
John,,58,user512@example.com,49848.26132796633,,SALES,2041-03-24
J@ne,M,58,user513@example.com,83276.32136172091,Manager,hr,2018-10-14
Chris,Unknown,19,user514@example.com,39696.26366311269,DataScientist,Ops,2015-06-21
John,,53,user515@example.com,43126.752210491366,Teacher,Finance,2042-06-01
Bob,Male,18,user516@example.com,60985.17581632468,  teacher,Sales,2036-04-27
John,Male,20,user517@example.com,31425.56467435931,,hr,2029-09-02
NaN,,59,user518@example.com,56642.09571531373,doctor,Finance,2017-01-22
Jane,,46,user519@example.com,68088.90211424882,Manager,IT,2030-04-21
Chris,,66,,45393.57672933348,,fin,2028-07-09
,F,44,user521@example.com,65392.31422095298,Teacher,Sales,2033-11-13
Jane,,61,user522@example.com,54371.74884817709,Data Scientist,,2021-05-30
NaN,Other,49,user523@example.com,39039.77054294329,,Finance,2013-10-13
NaN,Unknown,69,user524@example.com,47032.9297115524,manager,,2027-12-19
Chris,,54,user525@example.com,44303.639900296366,Data Scientist,hr,2022-10-16
Chris,,66,user526@example.com,48685.42613275284,,Ops,2040-03-25
Alice,Female,30,user527@example.com,52290.76848829743,Engineer  ,,2039-09-04
,Male,27,user528@example.com,58822.99902457785,,Sales,2019-01-27
,,64,user529@example.com,57630.02374380703,Engineer,SALES,2036-09-28
Jane,Other,56,,13524.296431067778,Engineer  ,hr,2047-12-01
,,44,user531@example.com,48540.377168419596,Teacher,,2042-05-25
John,M,33,user532@example.com,27358.67129889856,doctor,fin,2011-04-17
NaN,Other,31,user533@example.com,45864.09121299011,Data Scientist,Sales,2041-06-30
NaN,F,,user534@example.com,48143.1561828362,  teacher,IT,2032-10-24
Alice,M,33,user535@example.com,64642.22537127064,Manager,Ops,2018-12-30
Jane,M,42,user536@example.com,49548.267993498506,doctor,IT,2029-12-23
Jane,,999,user537@example.com,53888.2702751489,Engineer  ,Finance,2030-12-15
null,,69,user538@example.com,61895.84570986144,Manager,SALES,2014-09-28
Chris,,40,user539@example.com,68416.2838972895,Data Scientist,Finance,2038-04-25
,Other,51,,48154.79114964634,  teacher,Ops,2026-08-23
Chris,F,40,user541@example.com,51412.691625206135,manager,hr,2045-12-17
,Male,67,user542@example.com,50150.34953363381,manager,Finance,2040-01-22
Bob,Unknown,37,user543@example.com,41861.01553353386,  teacher,SALES,2037-05-10
J@ne,,23,user544@example.com,38463.271648364156,Manager,HR,2023-05-28
,Other,26,user545@example.com,15921.71125361097,Teacher,HR,2015-08-23
,Male,67,user546@example.com,33850.08598213505,Manager,,2030-04-14
,Other,15,user547@example.com,23320.53750185295,,,2014-05-18
,,999,user548@example.com,68827.97726679879,Manager,Sales,2047-07-28
Chris,Male,999,user549@example.com,52826.24012446142,Teacher,,2010-05-02
NaN,,15,,48110.915405797496,doctor,fin,2029-06-10
Chris,Other,61,user551@example.com,39237.72220878377,Data Scientist,,2025-06-01
,M,48,user552@example.com,50446.68894851936,Manager,fin,2046-01-07
Jane,Unknown,46,user553@example.com,37280.30183516999,Data Scientist,,2048-01-19
Chris,Female,68,user554@example.com,52610.278349309054,Engineer  ,IT,2044-07-24
,Unknown,62,user555@example.com,53686.0097438203,manager,,2034-01-01
Alice,M,39,user556@example.com,37079.244464648844,manager,fin,2039-05-22
null,,54,user557@example.com,36793.07052766391,Teacher,hr,2036-06-15
NaN,Unknown,59,user558@example.com,64432.990318926764,Engineer  ,Sales,2047-06-30
,,67,user559@example.com,49207.100685630496,manager,Ops,2024-08-25
Alice,,15,,38284.69356102664,Teacher,fin,2026-09-20
,Male,30,user561@example.com,44442.405474657215,Manager,Finance,2013-01-27
Bob,F,53,user562@example.com,34841.08869940089,Engineer  ,,2020-05-31
Alice,,19,user563@example.com,48992.24629007125,,IT,2023-03-12
J@ne,Unknown,36,user564@example.com,62474.42461496703,,HR,2022-12-11
Bob,Unknown,43,user565@example.com,49584.93998608608,,IT,2037-05-17
John,Unknown,69,user566@example.com,85454.50165513076,doctor,,2036-03-23
NaN,M,17,user567@example.com,56320.39352073502,,Sales,2032-03-07
,Female,26,user568@example.com,53449.316717633184,Engineer  ,,2024-09-08
John,,40,user569@example.com,36375.46803551292,Engineer,Finance,2026-12-20
Chris,,30,,46421.99829736,manager,fin,2032-08-01
,,65,user571@example.com,38314.79235449462,,IT,2011-11-06
NaN,,51,user572@example.com,17515.321573938145,Engineer  ,,2023-05-07
Jane,,36,user573@example.com,64613.933331932116,DataScientist,fin,2046-06-17
Bob,Male,-1,user574@example.com,42328.24166674653,Manager,Sales,2035-02-04
Jane,,43,user575@example.com,38593.99888500041,doctor,Ops,2042-03-23
John,M,28,user576@example.com,53158.550509376975,Data Scientist,HR,2012-12-30
Alice,Other,42,user577@example.com,57687.49328332276,Teacher,Sales,2037-07-05
Alice,F,19,user578@example.com,45188.37750640582,DataScientist,,2043-12-27
,Unknown,61,user579@example.com,49960.97498586473,DataScientist,SALES,2016-07-17
John,,63,,61192.81110971604,doctor,Ops,2036-05-18
null,Male,44,user581@example.com,44597.09608085079,Teacher,,2018-02-25
NaN,M,60,user582@example.com,54535.00612645001,doctor,IT,2040-09-30
Bob,,66,user583@example.com,25111.330724162744,,Ops,2024-09-22
Alice,,19,user584@example.com,31380.21502358377,Data Scientist,,2036-03-16
Alice,Male,26,user585@example.com,59083.096671206054,Teacher,Ops,2018-07-29
Jane,Other,30,user586@example.com,30596.620412490523,Engineer  ,Sales,2043-05-24
Jane,Female,40,user587@example.com,53512.063206699444,manager,,2031-08-03
,,40,user588@example.com,47795.01826704391,doctor,HR,2031-10-26
Chris,M,62,user589@example.com,44532.99106219657,Data Scientist,HR,2023-06-25
null,Male,35,,37573.05846548408,Manager,,2012-07-08
Jane,,53,user591@example.com,63640.10027158064,Engineer,,2045-10-15
Jane,Male,50,user592@example.com,75948.36731779753,Manager,Ops,2027-02-28
NaN,,47,user593@example.com,54502.88243900292,Engineer,IT,2031-11-16
,Male,44,user594@example.com,54837.36073509226,  teacher,,2023-11-12
Jane,Female,51,user595@example.com,39765.04055213759,Engineer  ,Ops,2012-06-10
Bob,Male,37,user596@example.com,32058.541522634303,  teacher,hr,2030-05-19
NaN,Unknown,999,user597@example.com,49403.91642790738,doctor,HR,2038-07-25
Chris,F,24,user598@example.com,35393.75528062886,doctor,,2046-10-28
John,Unknown,68,user599@example.com,23410.848075262675,Engineer,Sales,2037-11-08
NaN,F,19,,62051.68718548374,Teacher,Finance,2018-07-08
John,Male,50,user601@example.com,62782.50182377749,Data Scientist,Ops,2030-09-01
Alice,,48,user602@example.com,37117.41840570359,,HR,2027-11-14
,,66,user603@example.com,53659.464819188666,DataScientist,,2011-10-09
Chris,,45,user604@example.com,65029.2840168765,doctor,,2011-10-16
,,24,user605@example.com,53075.40030592818,  teacher,Ops,2020-11-15
Chris,F,999,user606@example.com,32102.680308518997,  teacher,IT,2033-07-17
,M,33,user607@example.com,46506.59880144352,Manager,,2016-10-30
NaN,F,999,user608@example.com,,Engineer  ,Ops,2030-03-31
,Unknown,46,user609@example.com,53705.3996540767,Engineer,,2017-05-21
J@ne,Male,15,,58086.98154774208,DataScientist,SALES,2047-01-13
Chris,,,user611@example.com,55124.43829053672,Engineer,Finance,2032-07-18
John,Other,19,user612@example.com,37167.3296303262,doctor,fin,2017-07-02
Chris,,59,user613@example.com,,manager,fin,2010-04-04
Alice,,18,user614@example.com,,DataScientist,SALES,2033-10-16
Bob,,30,user615@example.com,62253.07670030612,Manager,Ops,2019-02-17
J@ne,M,38,user616@example.com,66498.57426376824,  teacher,IT,2022-04-24
,Female,30,user617@example.com,37128.4168284771,Manager,,2011-07-24
Chris,Unknown,69,user618@example.com,56496.80802015791,doctor,Ops,2011-11-13
Jane,Male,16,user619@example.com,67805.66167578465,manager,,2016-09-04
NaN,Female,63,,35193.77344567966,,IT,2038-07-11
NaN,Other,42,user621@example.com,72301.20703699661,DataScientist,,2042-09-28
,Female,46,user622@example.com,74584.11241016285,Engineer,SALES,2022-04-03
,Male,41,user623@example.com,89376.29509432492,DataScientist,Sales,2037-03-01
NaN,Unknown,34,user624@example.com,53464.00161244992,  teacher,fin,2041-01-13
null,Unknown,38,user625@example.com,53546.37014393673,Engineer,fin,2044-05-29
J@ne,Male,26,user626@example.com,62404.91583675976,,,2031-12-21
J@ne,Other,64,user627@example.com,61967.04009574125,,Finance,2014-11-23
John,Male,49,user628@example.com,66895.50291493408,Engineer  ,SALES,2028-05-07
Chris,Other,47,user629@example.com,61760.49770697656,Engineer,Ops,2019-05-05
,Other,47,,48409.07136442942,Data Scientist,SALES,2044-09-04
NaN,Male,65,user631@example.com,68329.95681460253,manager,Ops,2032-03-21
Chris,F,57,user632@example.com,33931.18775460911,Data Scientist,SALES,2028-05-28
J@ne,Unknown,51,user633@example.com,50087.785050880644,,Sales,2040-01-08
Alice,Other,26,user634@example.com,73456.03424074699,Engineer,hr,2039-07-31
NaN,Male,17,user635@example.com,31246.30252819521,Engineer  ,Finance,2020-10-04
Chris,,15,user636@example.com,39837.86514504255,DataScientist,Ops,2035-03-04
J@ne,F,47,user637@example.com,60076.20936615937,DataScientist,Finance,2039-03-27
Bob,Unknown,54,user638@example.com,55908.67959854229,DataScientist,IT,2041-08-18
J@ne,Other,24,user639@example.com,36874.61888515633,Engineer  ,SALES,2025-09-28
,Unknown,57,,43757.089959047895,doctor,,2016-05-29
Jane,F,58,user641@example.com,32288.269060244915,Engineer,HR,2037-10-25
null,Unknown,43,user642@example.com,64707.27499280858,Data Scientist,IT,2029-06-03
null,M,27,user643@example.com,46161.779634942024,manager,,2027-11-28
,,26,user644@example.com,76882.33866140948,,fin,2046-12-23
,M,45,user645@example.com,51216.50366060032,manager,HR,2010-06-13
NaN,F,60,user646@example.com,46703.89544895685,,Sales,2025-07-20
Bob,Other,16,user647@example.com,45247.673580623035,Engineer,SALES,2038-02-28
Bob,Male,65,user648@example.com,46337.00247211358,Engineer,hr,2035-07-15
NaN,Female,64,user649@example.com,51662.31642700705,Manager,Sales,2039-12-04
Chris,Male,49,,87686.11364867479,Data Scientist,Ops,2041-02-10
NaN,Unknown,37,user651@example.com,44917.10494850961,  teacher,HR,2042-01-26
,Female,31,user652@example.com,45404.698088430356,,fin,2024-03-10
,Female,40,user653@example.com,50983.90768524768,Teacher,,2042-03-02
null,Unknown,22,user654@example.com,66354.1175951639,  teacher,hr,2025-05-04
J@ne,Unknown,43,user655@example.com,28685.231583908313,DataScientist,Finance,2046-12-02
NaN,Other,40,user656@example.com,56826.39105364468,manager,SALES,2046-07-08
NaN,F,24,user657@example.com,37738.62235968257,Engineer,Ops,2010-01-17
Chris,,40,user658@example.com,58299.090334264234,Teacher,SALES,2031-03-09
John,Male,48,user659@example.com,42593.60086459316,,Sales,2020-09-20
null,F,65,,15438.464903640699,doctor,HR,2017-06-11
null,M,55,user661@example.com,55543.66404031228,,Sales,2027-11-21
null,Other,21,user662@example.com,55417.17155520303,manager,HR,2025-08-17
J@ne,Other,18,user663@example.com,41313.795372808556,,,2034-09-17
,,999,user664@example.com,40424.84209785496,,fin,2039-04-03
Alice,M,67,user665@example.com,30329.40912368521,Engineer  ,Finance,2019-04-07
John,Male,64,user666@example.com,61596.49912308307,Data Scientist,,2039-12-11
J@ne,,59,user667@example.com,,  teacher,IT,2033-02-13
,M,25,user668@example.com,36814.23672236165,doctor,fin,2030-12-01
Chris,Male,43,user669@example.com,41900.983106917236,Engineer,,2020-08-02
,Female,,,49050.663182915545,,hr,2047-04-07
,Unknown,50,user671@example.com,84062.9792155332,doctor,SALES,2031-07-06
,Other,39,user672@example.com,58176.826213833985,Manager,Sales,2014-05-25
Bob,Male,35,user673@example.com,35848.76727487431,,fin,2047-08-04
null,F,-1,user674@example.com,54556.70464235758,Engineer  ,hr,2035-11-11
,,50,user675@example.com,29349.626890428775,Engineer  ,Sales,2040-01-15
Jane,Unknown,24,user676@example.com,60769.85464874256,Teacher,IT,2045-08-20
null,F,51,user677@example.com,75133.21090316729,DataScientist,,2035-05-20
null,Unknown,23,user678@example.com,75196.87527625938,manager,fin,2043-02-22
Chris,Other,38,user679@example.com,61023.402552115076,  teacher,hr,2017-05-28
John,M,49,,41248.81466197806,Manager,Sales,2017-04-02
,,63,user681@example.com,30486.47365228811,manager,Sales,2027-02-21
,M,49,user682@example.com,28996.924349463363,manager,,2015-12-20
,Male,62,user683@example.com,7906.743357521853,Teacher,HR,2013-10-27
Bob,,50,user684@example.com,60407.836445118824,Engineer  ,,2025-06-15
null,M,32,user685@example.com,48457.46719663401,Data Scientist,hr,2024-12-15
NaN,Other,63,user686@example.com,63638.24249679691,doctor,Ops,2025-08-10
Alice,,53,user687@example.com,71420.47227852182,Engineer,SALES,2030-07-14
NaN,Male,46,user688@example.com,51498.583158536145,Data Scientist,fin,2011-02-13
,Female,38,user689@example.com,52189.42414569725,Data Scientist,,2028-07-23
NaN,M,37,,43035.19483253801,DataScientist,Sales,2041-09-01
Chris,M,46,user691@example.com,44808.73374241388,DataScientist,Sales,2033-09-25
Jane,,51,user692@example.com,60927.04868709401,Data Scientist,,2044-11-20
,Male,26,user693@example.com,47384.374544520346,Engineer  ,fin,2048-02-09
,F,63,user694@example.com,45214.88499870764,manager,,2034-11-12
Jane,M,69,user695@example.com,49725.24710835723,doctor,SALES,2026-05-24
,Other,27,user696@example.com,63294.952940923846,manager,IT,2023-03-05
Jane,M,37,user697@example.com,39610.07663254846,manager,,2044-10-30
NaN,,39,user698@example.com,49002.07223671951,manager,Finance,2011-06-26
Chris,Female,49,user699@example.com,,doctor,hr,2035-07-22
Bob,,55,,67403.32855377859,doctor,hr,2044-10-09
,M,44,user701@example.com,46410.54834800872,Teacher,IT,2027-04-04
J@ne,,31,user702@example.com,39232.64920922417,  teacher,fin,2015-06-07
Bob,F,63,user703@example.com,42734.585835914666,Data Scientist,,2034-04-09
John,Unknown,34,user704@example.com,65795.8614952307,,SALES,2012-03-11
John,M,62,user705@example.com,80499.57947905197,Teacher,HR,2032-10-10
John,Male,39,user706@example.com,30293.63279470951,Teacher,,2042-05-11
John,M,36,user707@example.com,33570.475773952145,Engineer,IT,2029-12-16
Chris,F,27,user708@example.com,47468.04819946782,,HR,2047-09-01
Bob,Male,33,user709@example.com,51664.34144102065,DataScientist,,2023-02-19
null,Other,63,,61804.54348332493,Engineer,IT,2044-07-10
Alice,,50,user711@example.com,36633.004870977704,DataScientist,hr,2026-11-01
,Male,26,user712@example.com,34053.364450258036,  teacher,hr,2039-03-06
J@ne,,55,user713@example.com,52071.307297004445,Manager,Sales,2031-08-17
NaN,Female,33,user714@example.com,46123.98919689247,DataScientist,,2014-02-09
,,26,user715@example.com,63900.81496657287,manager,Finance,2019-12-01
John,Unknown,23,user716@example.com,57310.39704785575,DataScientist,SALES,2020-06-28
J@ne,Male,21,user717@example.com,58330.69021449828,,Ops,2029-04-22
,Other,42,user718@example.com,48432.779804347,doctor,fin,2036-07-20
Alice,M,28,user719@example.com,85333.70387852308,,fin,2042-01-12
J@ne,,45,,37433.7802760936,  teacher,,2033-05-29
Bob,Male,66,user721@example.com,59162.14750632163,Teacher,IT,2042-06-29
J@ne,,33,user722@example.com,30954.65019390339,manager,IT,2039-12-18
John,Male,999,user723@example.com,33897.98483390822,Manager,Ops,2037-07-19
Alice,Male,61,user724@example.com,40889.81601851818,  teacher,SALES,2036-11-23
NaN,Male,30,user725@example.com,74439.85004927039,Teacher,,2021-05-23
null,Other,67,user726@example.com,53958.416456810286,Engineer  ,SALES,2033-01-09
Jane,,19,user727@example.com,41142.82897183437,,,2028-12-17
John,F,49,user728@example.com,55616.5448893186,  teacher,Ops,2031-05-11
,F,26,user729@example.com,50527.21822136763,,,2021-03-07
Alice,Male,39,,42620.39946291321,Manager,Finance,2023-03-26
Bob,Other,66,user731@example.com,29050.567163176587,Teacher,Sales,2030-02-17
Chris,Other,35,user732@example.com,,,SALES,2030-03-03
Alice,Unknown,50,user733@example.com,53147.27193065063,doctor,,2043-10-18
,Male,67,user734@example.com,82606.07560202359,DataScientist,hr,2033-06-05
Jane,,37,user735@example.com,64104.824308113195,Engineer,Finance,2024-03-03
Jane,,30,user736@example.com,58269.795871415634,Manager,SALES,2026-07-19
,Female,-1,user737@example.com,43471.935070745494,Engineer,,2019-12-08
null,,53,user738@example.com,33569.81654214625,Data Scientist,hr,2021-09-19
,Male,59,user739@example.com,46734.03523267329,DataScientist,Ops,2036-10-05
Jane,Female,67,,33135.61108691254,Manager,Ops,2015-03-01
,,56,user741@example.com,59752.85571096132,  teacher,,2024-10-20
,,999,user742@example.com,74489.78746545696,doctor,fin,2020-06-21
,Male,53,user743@example.com,46086.31600824305,  teacher,HR,2019-06-02
Alice,Female,28,user744@example.com,64167.36458586795,Engineer  ,hr,2033-03-06
,Female,45,user745@example.com,39661.56394674715,Data Scientist,,2028-09-17
John,Male,999,user746@example.com,45462.997426889735,doctor,Finance,2016-03-13
,,19,user747@example.com,37775.54023151836,,,2016-11-27
John,Unknown,49,user748@example.com,18003.004473942343,,SALES,2014-02-16
Chris,Female,37,user749@example.com,49451.99975122084,manager,IT,2038-03-28
Jane,Unknown,43,,51926.77606396629,,hr,2045-06-25
null,M,57,user751@example.com,65987.91498142456,Teacher,HR,2016-01-31
,,25,user752@example.com,61931.573790039314,Data Scientist,IT,2029-11-11
Bob,,32,user753@example.com,62134.29348558493,Teacher,Sales,2018-12-09
Bob,F,61,user754@example.com,35389.45665323184,DataScientist,HR,2030-07-21
Jane,,26,user755@example.com,56892.45959106038,manager,,2016-03-20
Chris,Unknown,23,user756@example.com,73738.90948222388,manager,HR,2046-02-18
Bob,Unknown,24,user757@example.com,55698.01776063622,,,2021-03-28
John,Unknown,999,user758@example.com,77428.90419597496,doctor,SALES,2021-05-16
J@ne,Other,58,user759@example.com,80284.49166679796,DataScientist,Finance,2040-10-14
Alice,,31,,45972.975945625316,Engineer  ,IT,2045-06-18
NaN,Female,52,user761@example.com,39545.90382379142,Data Scientist,HR,2023-07-16
Bob,Female,21,user762@example.com,38578.06751871575,Data Scientist,,2031-10-19
null,Other,60,user763@example.com,27257.962698451698,Manager,Ops,2040-12-02
,Female,27,user764@example.com,42223.95650876717,  teacher,HR,2012-01-08
null,Other,54,user765@example.com,68114.98174634369,,HR,2047-07-14
,Unknown,56,user766@example.com,16939.4363712314,Manager,fin,2042-12-07
Alice,Male,23,user767@example.com,34438.19898929381,Engineer  ,IT,2043-12-20
